country_code,country,indicator,year,value
DZA,Algeria,current_account_pct_gdp,2024,-1.0224994485325
DZA,Algeria,current_account_pct_gdp,2023,2.62033732399996
DZA,Algeria,current_account_pct_gdp,2022,8.62297009518782
DZA,Algeria,current_account_pct_gdp,2021,-2.42326388144806
DZA,Algeria,current_account_pct_gdp,2020,-11.0309095376359
DZA,Algeria,current_account_pct_gdp,2019,-8.76373598794008
DZA,Algeria,current_account_pct_gdp,2018,-8.68941296193564
DZA,Algeria,current_account_pct_gdp,2017,-11.6217683736912
DZA,Algeria,current_account_pct_gdp,2016,-14.4962877563746
DZA,Algeria,current_account_pct_gdp,2015,-14.4205446442816
DZA,Algeria,current_account_pct_gdp,2014,-3.8772158836163
DZA,Algeria,current_account_pct_gdp,2013,0.517147116303439
DZA,Algeria,current_account_pct_gdp,2012,5.3237110694236
DZA,Algeria,current_account_pct_gdp,2011,8.09495300569721
DZA,Algeria,current_account_pct_gdp,2010,6.87361929280343
DZA,Algeria,reserves_months_imports,2024,16.5279389774711
DZA,Algeria,reserves_months_imports,2023,17.0452476814619
DZA,Algeria,reserves_months_imports,2022,16.336474497122
DZA,Algeria,reserves_months_imports,2021,13.7665681887564
DZA,Algeria,reserves_months_imports,2020,15.4414562891346
DZA,Algeria,reserves_months_imports,2019,14.4665752336272
DZA,Algeria,reserves_months_imports,2018,15.926933826264
DZA,Algeria,reserves_months_imports,2017,19.3716083235174
DZA,Algeria,reserves_months_imports,2016,22.5792566104525
DZA,Algeria,reserves_months_imports,2015,25.8569065523585
DZA,Algeria,reserves_months_imports,2014,28.1922504423476
DZA,Algeria,reserves_months_imports,2013,32.7812904978346
DZA,Algeria,reserves_months_imports,2012,34.3073971199894
DZA,Algeria,reserves_months_imports,2011,34.8238177143754
DZA,Algeria,reserves_months_imports,2010,36.7819414773254
DZA,Algeria,gdp_growth,2024,3.69999999907979
DZA,Algeria,gdp_growth,2023,4.10000000005964
DZA,Algeria,gdp_growth,2022,3.60000000094915
DZA,Algeria,gdp_growth,2021,3.79999999900707
DZA,Algeria,gdp_growth,2020,-4.99999999908597
DZA,Algeria,gdp_growth,2019,0.899999999219148
DZA,Algeria,gdp_growth,2018,1.40000000088281
DZA,Algeria,gdp_growth,2017,1.49999999895587
DZA,Algeria,gdp_growth,2016,3.90000000017621
DZA,Algeria,gdp_growth,2015,3.20000000089023
DZA,Algeria,gdp_growth,2014,4.09999999866501
DZA,Algeria,gdp_growth,2013,2.60000000061164
DZA,Algeria,gdp_growth,2012,2.40000000034432
DZA,Algeria,gdp_growth,2011,2.99999999941909
DZA,Algeria,gdp_growth,2010,4.80000000093564
DZA,Algeria,inflation,2024,4.04611455313434
DZA,Algeria,inflation,2023,9.32217375928322
DZA,Algeria,inflation,2022,9.26551551551553
DZA,Algeria,inflation,2021,7.22606307415477
DZA,Algeria,inflation,2020,2.41513094083414
DZA,Algeria,inflation,2019,1.95176821052892
DZA,Algeria,inflation,2018,4.26999020467084
DZA,Algeria,inflation,2017,5.59111590961664
DZA,Algeria,inflation,2016,6.39769480268757
DZA,Algeria,inflation,2015,4.78444700693889
DZA,Algeria,inflation,2014,2.91692692067458
DZA,Algeria,inflation,2013,3.25423910998847
DZA,Algeria,inflation,2012,8.89145091062317
DZA,Algeria,inflation,2011,4.5242115050527
DZA,Algeria,inflation,2010,3.91106195534028
DZA,Algeria,political_stability,2024,-0.6935882
DZA,Algeria,political_stability,2023,-0.7317401
DZA,Algeria,political_stability,2022,-0.8074555
DZA,Algeria,political_stability,2021,-0.9009933
DZA,Algeria,political_stability,2020,-0.883733299999999
DZA,Algeria,political_stability,2019,-1.06252749999999
DZA,Algeria,political_stability,2018,-0.6370211
DZA,Algeria,political_stability,2017,-0.929504599999999
DZA,Algeria,political_stability,2016,-1.12458449999999
DZA,Algeria,political_stability,2015,-1.049624
DZA,Algeria,political_stability,2014,-1.1769102
DZA,Algeria,political_stability,2013,-1.3382043
DZA,Algeria,political_stability,2012,-1.2861441
DZA,Algeria,political_stability,2011,-1.43622689999999
DZA,Algeria,political_stability,2010,-1.31766989999999
DZA,Algeria,government_effectiveness,2024,-0.2511914
DZA,Algeria,government_effectiveness,2023,-0.355560999999999
DZA,Algeria,government_effectiveness,2022,-0.2671351
DZA,Algeria,government_effectiveness,2021,-0.4641151
DZA,Algeria,government_effectiveness,2020,-0.2693237
DZA,Algeria,government_effectiveness,2019,-0.315897
DZA,Algeria,government_effectiveness,2018,-0.2892145
DZA,Algeria,government_effectiveness,2017,-0.5231578
DZA,Algeria,government_effectiveness,2016,-0.4244363
DZA,Algeria,government_effectiveness,2015,-0.3555636
DZA,Algeria,government_effectiveness,2014,-0.3152327
DZA,Algeria,government_effectiveness,2013,-0.5509556
DZA,Algeria,government_effectiveness,2012,-0.659519699999999
DZA,Algeria,government_effectiveness,2011,-0.722398099999999
DZA,Algeria,government_effectiveness,2010,-0.6027467
DZA,Algeria,rule_of_law,2024,-0.6967772
DZA,Algeria,rule_of_law,2023,-0.7329544
DZA,Algeria,rule_of_law,2022,-0.798385
DZA,Algeria,rule_of_law,2021,-0.7553319
DZA,Algeria,rule_of_law,2020,-0.7746944
DZA,Algeria,rule_of_law,2019,-0.845730299999999
DZA,Algeria,rule_of_law,2018,-0.853582899999999
DZA,Algeria,rule_of_law,2017,-0.8676221
DZA,Algeria,rule_of_law,2016,-0.860594099999999
DZA,Algeria,rule_of_law,2015,-0.8774318
DZA,Algeria,rule_of_law,2014,-0.836116699999999
DZA,Algeria,rule_of_law,2013,-0.7149392
DZA,Algeria,rule_of_law,2012,-0.820280599999999
DZA,Algeria,rule_of_law,2011,-0.833268
DZA,Algeria,rule_of_law,2010,-0.7700849
DZA,Algeria,regulatory_quality,2024,-0.7526468
DZA,Algeria,regulatory_quality,2023,-0.7856434
DZA,Algeria,regulatory_quality,2022,-0.8782506
DZA,Algeria,regulatory_quality,2021,-0.9720042
DZA,Algeria,regulatory_quality,2020,-1.08103289999999
DZA,Algeria,regulatory_quality,2019,-1.1291834
DZA,Algeria,regulatory_quality,2018,-1.0402376
DZA,Algeria,regulatory_quality,2017,-0.945913999999999
DZA,Algeria,regulatory_quality,2016,-0.9245888
DZA,Algeria,regulatory_quality,2015,-0.910741399999999
DZA,Algeria,regulatory_quality,2014,-1.0284052
DZA,Algeria,regulatory_quality,2013,-0.799061399999999
DZA,Algeria,regulatory_quality,2012,-1.088001
DZA,Algeria,regulatory_quality,2011,-1.13479399999999
DZA,Algeria,regulatory_quality,2010,-0.9696248
DZA,Algeria,control_of_corruption,2024,-0.5933952
DZA,Algeria,control_of_corruption,2023,-0.6397452
DZA,Algeria,control_of_corruption,2022,-0.6430769
DZA,Algeria,control_of_corruption,2021,-0.6509952
DZA,Algeria,control_of_corruption,2020,-0.635634599999999
DZA,Algeria,control_of_corruption,2019,-0.620545999999999
DZA,Algeria,control_of_corruption,2018,-0.538513599999999
DZA,Algeria,control_of_corruption,2017,-0.5404682
DZA,Algeria,control_of_corruption,2016,-0.6412808
DZA,Algeria,control_of_corruption,2015,-0.6299526
DZA,Algeria,control_of_corruption,2014,-0.6220502
DZA,Algeria,control_of_corruption,2013,-0.4058013
DZA,Algeria,control_of_corruption,2012,-0.453743099999999
DZA,Algeria,control_of_corruption,2011,-0.4094732
DZA,Algeria,control_of_corruption,2010,-0.3918564
DZA,Algeria,fdi_net_inflows_pct_gdp,2024,0.455370730483787
DZA,Algeria,fdi_net_inflows_pct_gdp,2023,0.489819143410423
DZA,Algeria,fdi_net_inflows_pct_gdp,2022,0.107187812155079
DZA,Algeria,fdi_net_inflows_pct_gdp,2021,0.466728479682941
DZA,Algeria,fdi_net_inflows_pct_gdp,2020,0.693816014772836
DZA,Algeria,fdi_net_inflows_pct_gdp,2019,0.713947308015691
DZA,Algeria,fdi_net_inflows_pct_gdp,2018,0.753576088552125
DZA,Algeria,fdi_net_inflows_pct_gdp,2017,0.647902696344894
DZA,Algeria,fdi_net_inflows_pct_gdp,2016,0.906300705997455
DZA,Algeria,fdi_net_inflows_pct_gdp,2015,-0.286832290676438
DZA,Algeria,fdi_net_inflows_pct_gdp,2014,0.628688968391006
DZA,Algeria,fdi_net_inflows_pct_gdp,2013,0.736559065111634
DZA,Algeria,fdi_net_inflows_pct_gdp,2012,0.660551953898791
DZA,Algeria,fdi_net_inflows_pct_gdp,2011,1.17767329101171
DZA,Algeria,fdi_net_inflows_pct_gdp,2010,1.29390467487817
DZA,Algeria,exports_pct_gdp,2024,19.8523800653814
DZA,Algeria,exports_pct_gdp,2023,23.7900604738163
DZA,Algeria,exports_pct_gdp,2022,30.7915561763341
DZA,Algeria,exports_pct_gdp,2021,23.4443672905951
DZA,Algeria,exports_pct_gdp,2020,15.5352011116191
DZA,Algeria,exports_pct_gdp,2019,20.407941949491
DZA,Algeria,exports_pct_gdp,2018,23.423105738908
DZA,Algeria,exports_pct_gdp,2017,20.3336795171675
DZA,Algeria,exports_pct_gdp,2016,18.4866879717888
DZA,Algeria,exports_pct_gdp,2015,20.5281416810455
DZA,Algeria,exports_pct_gdp,2014,27.6194863705878
DZA,Algeria,exports_pct_gdp,2013,30.7993649290893
DZA,Algeria,exports_pct_gdp,2012,34.3827920015035
DZA,Algeria,exports_pct_gdp,2011,35.9880864093259
DZA,Algeria,exports_pct_gdp,2010,34.988229614912
DZA,Algeria,imports_pct_gdp,2024,20.2821940516889
DZA,Algeria,imports_pct_gdp,2023,19.9497379768844
DZA,Algeria,imports_pct_gdp,2022,20.3985331920556
DZA,Algeria,imports_pct_gdp,2021,23.3926919693657
DZA,Algeria,imports_pct_gdp,2020,24.8545554509197
DZA,Algeria,imports_pct_gdp,2019,26.0989006586763
DZA,Algeria,imports_pct_gdp,2018,29.0130619390143
DZA,Algeria,imports_pct_gdp,2017,29.4871366540912
DZA,Algeria,imports_pct_gdp,2016,31.2742448207328
DZA,Algeria,imports_pct_gdp,2015,32.676480909369
DZA,Algeria,imports_pct_gdp,2014,29.3040555963989
DZA,Algeria,imports_pct_gdp,2013,28.3516432281546
DZA,Algeria,imports_pct_gdp,2012,26.374847332557
DZA,Algeria,imports_pct_gdp,2011,26.2320035517219
DZA,Algeria,imports_pct_gdp,2010,28.5029863779305
BHR,Bahrain,debt_to_gdp,2020,111.598089477141
BHR,Bahrain,debt_to_gdp,2019,91.3598106259863
BHR,Bahrain,debt_to_gdp,2018,84.3014580347853
BHR,Bahrain,debt_to_gdp,2017,77.5251429515026
BHR,Bahrain,debt_to_gdp,2016,70.5694533398636
BHR,Bahrain,debt_to_gdp,2015,60.7584088656577
BHR,Bahrain,debt_to_gdp,2014,43.5275770260668
BHR,Bahrain,debt_to_gdp,2013,42.2700248553772
BHR,Bahrain,debt_to_gdp,2012,35.6065986264045
BHR,Bahrain,debt_to_gdp,2011,34.5689325404164
BHR,Bahrain,debt_to_gdp,2010,29.0713708137176
BHR,Bahrain,current_account_pct_gdp,2024,4.83346638041053
BHR,Bahrain,current_account_pct_gdp,2023,5.84398348945118
BHR,Bahrain,current_account_pct_gdp,2022,14.7198235888136
BHR,Bahrain,current_account_pct_gdp,2021,6.37213530677418
BHR,Bahrain,current_account_pct_gdp,2020,-9.05383693445987
BHR,Bahrain,current_account_pct_gdp,2019,-1.96409784324041
BHR,Bahrain,current_account_pct_gdp,2018,-6.15289066217848
BHR,Bahrain,current_account_pct_gdp,2017,-4.30051876437292
BHR,Bahrain,current_account_pct_gdp,2016,-4.40558716045663
BHR,Bahrain,current_account_pct_gdp,2015,-2.31252912932776
BHR,Bahrain,current_account_pct_gdp,2014,4.38061668747353
BHR,Bahrain,current_account_pct_gdp,2013,7.12443578913414
BHR,Bahrain,current_account_pct_gdp,2012,8.06539982681225
BHR,Bahrain,current_account_pct_gdp,2011,10.855340365152
BHR,Bahrain,current_account_pct_gdp,2010,2.8727610009228
BHR,Bahrain,reserves_months_imports,2024,1.41650733987614
BHR,Bahrain,reserves_months_imports,2023,1.53805743002251
BHR,Bahrain,reserves_months_imports,2022,1.4626760101007
BHR,Bahrain,reserves_months_imports,2021,1.81003303508865
BHR,Bahrain,reserves_months_imports,2020,1.0547970704672
BHR,Bahrain,reserves_months_imports,2019,1.5458484900259
BHR,Bahrain,reserves_months_imports,2018,0.888034266326336
BHR,Bahrain,reserves_months_imports,2017,1.21101415937673
BHR,Bahrain,reserves_months_imports,2016,1.24639583150588
BHR,Bahrain,reserves_months_imports,2015,1.61971116005605
BHR,Bahrain,reserves_months_imports,2014,2.46566079822188
BHR,Bahrain,reserves_months_imports,2013,2.09918116055192
BHR,Bahrain,reserves_months_imports,2012,2.27248354641055
BHR,Bahrain,reserves_months_imports,2011,2.34120217230767
BHR,Bahrain,reserves_months_imports,2010,3.75492330902566
BHR,Bahrain,gdp_growth,2024,2.89710543153512
BHR,Bahrain,gdp_growth,2023,3.87811614845566
BHR,Bahrain,gdp_growth,2022,6.18016125475185
BHR,Bahrain,gdp_growth,2021,4.35004091668986
BHR,Bahrain,gdp_growth,2020,-5.9113629524152
BHR,Bahrain,gdp_growth,2019,2.05287774418655
BHR,Bahrain,gdp_growth,2018,2.05258864979861
BHR,Bahrain,gdp_growth,2017,4.95383534123657
BHR,Bahrain,gdp_growth,2016,3.81499327422425
BHR,Bahrain,gdp_growth,2015,2.50787205267615
BHR,Bahrain,gdp_growth,2014,4.30885692657077
BHR,Bahrain,gdp_growth,2013,5.29262224906203
BHR,Bahrain,gdp_growth,2012,3.80302899043062
BHR,Bahrain,gdp_growth,2011,1.92815791170796
BHR,Bahrain,gdp_growth,2010,4.3342989754845
BHR,Bahrain,inflation,2024,0.919635459817651
BHR,Bahrain,inflation,2023,0.0746206782192256
BHR,Bahrain,inflation,2022,3.62574104304482
BHR,Bahrain,inflation,2021,-0.60631938514085
BHR,Bahrain,inflation,2020,-2.31770629331379
BHR,Bahrain,inflation,2019,1.00582004702137
BHR,Bahrain,inflation,2018,2.08766938046978
BHR,Bahrain,inflation,2017,1.38671830576406
BHR,Bahrain,inflation,2016,2.78679347602044
BHR,Bahrain,inflation,2015,1.84862742374977
BHR,Bahrain,inflation,2014,2.64755321246189
BHR,Bahrain,inflation,2013,3.30001156888442
BHR,Bahrain,inflation,2012,2.75739669962979
BHR,Bahrain,inflation,2011,-0.40004069748808
BHR,Bahrain,inflation,2010,1.96188468334623
BHR,Bahrain,political_stability,2024,-0.2758672
BHR,Bahrain,political_stability,2023,-0.5007436
BHR,Bahrain,political_stability,2022,-0.482549599999999
BHR,Bahrain,political_stability,2021,-0.5041164
BHR,Bahrain,political_stability,2020,-0.5964745
BHR,Bahrain,political_stability,2019,-0.603362
BHR,Bahrain,political_stability,2018,-0.8677102
BHR,Bahrain,political_stability,2017,-1.0066263
BHR,Bahrain,political_stability,2016,-0.909807199999999
BHR,Bahrain,political_stability,2015,-0.9584379
BHR,Bahrain,political_stability,2014,-1.0441426
BHR,Bahrain,political_stability,2013,-1.2920542
BHR,Bahrain,political_stability,2012,-1.0354447
BHR,Bahrain,political_stability,2011,-1.1775267
BHR,Bahrain,political_stability,2010,-0.7371495
BHR,Bahrain,government_effectiveness,2024,0.6002525
BHR,Bahrain,government_effectiveness,2023,0.7325207
BHR,Bahrain,government_effectiveness,2022,0.7297568
BHR,Bahrain,government_effectiveness,2021,0.7183116
BHR,Bahrain,government_effectiveness,2020,0.4205912
BHR,Bahrain,government_effectiveness,2019,0.4361988
BHR,Bahrain,government_effectiveness,2018,0.4181683
BHR,Bahrain,government_effectiveness,2017,0.4227562
BHR,Bahrain,government_effectiveness,2016,0.4226535
BHR,Bahrain,government_effectiveness,2015,0.44791
BHR,Bahrain,government_effectiveness,2014,0.4256973
BHR,Bahrain,government_effectiveness,2013,0.3589139
BHR,Bahrain,government_effectiveness,2012,0.3354941
BHR,Bahrain,government_effectiveness,2011,0.4333329
BHR,Bahrain,government_effectiveness,2010,0.3995029
BHR,Bahrain,rule_of_law,2024,0.1679373
BHR,Bahrain,rule_of_law,2023,0.1259217
BHR,Bahrain,rule_of_law,2022,0.0328686
BHR,Bahrain,rule_of_law,2021,0.0190676
BHR,Bahrain,rule_of_law,2020,-0.110376599999999
BHR,Bahrain,rule_of_law,2019,0.0073826
BHR,Bahrain,rule_of_law,2018,-0.0572436999999999
BHR,Bahrain,rule_of_law,2017,-0.0275196999999999
BHR,Bahrain,rule_of_law,2016,-0.0230253
BHR,Bahrain,rule_of_law,2015,0.0118928
BHR,Bahrain,rule_of_law,2014,-0.1310885
BHR,Bahrain,rule_of_law,2013,-0.123284899999999
BHR,Bahrain,rule_of_law,2012,-0.1376475
BHR,Bahrain,rule_of_law,2011,-0.0253953
BHR,Bahrain,rule_of_law,2010,0.1010185
BHR,Bahrain,regulatory_quality,2024,0.9502434
BHR,Bahrain,regulatory_quality,2023,0.9096095
BHR,Bahrain,regulatory_quality,2022,0.8697953
BHR,Bahrain,regulatory_quality,2021,0.7964885
BHR,Bahrain,regulatory_quality,2020,0.5553824
BHR,Bahrain,regulatory_quality,2019,0.5202512
BHR,Bahrain,regulatory_quality,2018,0.4964201
BHR,Bahrain,regulatory_quality,2017,0.4961675
BHR,Bahrain,regulatory_quality,2016,0.5338814
BHR,Bahrain,regulatory_quality,2015,0.7369814
BHR,Bahrain,regulatory_quality,2014,0.6266024
BHR,Bahrain,regulatory_quality,2013,0.819964
BHR,Bahrain,regulatory_quality,2012,0.8032498
BHR,Bahrain,regulatory_quality,2011,0.9001858
BHR,Bahrain,regulatory_quality,2010,0.8816129
BHR,Bahrain,control_of_corruption,2024,0.2540662
BHR,Bahrain,control_of_corruption,2023,0.2380412
BHR,Bahrain,control_of_corruption,2022,0.144834
BHR,Bahrain,control_of_corruption,2021,0.210097
BHR,Bahrain,control_of_corruption,2020,-0.0925165999999999
BHR,Bahrain,control_of_corruption,2019,-0.0835445
BHR,Bahrain,control_of_corruption,2018,-0.140961
BHR,Bahrain,control_of_corruption,2017,-0.143222
BHR,Bahrain,control_of_corruption,2016,-0.0877355
BHR,Bahrain,control_of_corruption,2015,0.0385922
BHR,Bahrain,control_of_corruption,2014,-0.0204446
BHR,Bahrain,control_of_corruption,2013,0.197016
BHR,Bahrain,control_of_corruption,2012,0.1663109
BHR,Bahrain,control_of_corruption,2011,0.1964302
BHR,Bahrain,control_of_corruption,2010,0.15202
BHR,Bahrain,fdi_net_inflows_pct_gdp,2024,5.72467195311559
BHR,Bahrain,fdi_net_inflows_pct_gdp,2023,15.6428756083644
BHR,Bahrain,fdi_net_inflows_pct_gdp,2022,4.20018456310523
BHR,Bahrain,fdi_net_inflows_pct_gdp,2021,4.3566259787756
BHR,Bahrain,fdi_net_inflows_pct_gdp,2020,2.84973228101032
BHR,Bahrain,fdi_net_inflows_pct_gdp,2019,2.32837980010521
BHR,Bahrain,fdi_net_inflows_pct_gdp,2018,4.18079308703845
BHR,Bahrain,fdi_net_inflows_pct_gdp,2017,3.83300891199591
BHR,Bahrain,fdi_net_inflows_pct_gdp,2016,0.718174283238518
BHR,Bahrain,fdi_net_inflows_pct_gdp,2015,0.199529633421541
BHR,Bahrain,fdi_net_inflows_pct_gdp,2014,4.36728984042946
BHR,Bahrain,fdi_net_inflows_pct_gdp,2013,11.0211306090707
BHR,Bahrain,fdi_net_inflows_pct_gdp,2012,4.83265436536461
BHR,Bahrain,fdi_net_inflows_pct_gdp,2011,2.61026038592024
BHR,Bahrain,fdi_net_inflows_pct_gdp,2010,0.581105356633959
BHR,Bahrain,exports_pct_gdp,2024,87.4874315086406
BHR,Bahrain,exports_pct_gdp,2023,87.351143952571
BHR,Bahrain,exports_pct_gdp,2022,95.9613654006004
BHR,Bahrain,exports_pct_gdp,2021,86.2742186726683
BHR,Bahrain,exports_pct_gdp,2020,70.4544358235096
BHR,Bahrain,exports_pct_gdp,2019,73.0944239873751
BHR,Bahrain,exports_pct_gdp,2018,75.7153726820796
BHR,Bahrain,exports_pct_gdp,2017,72.2538621389219
BHR,Bahrain,exports_pct_gdp,2016,70.5882906981125
BHR,Bahrain,exports_pct_gdp,2015,79.3441035722346
BHR,Bahrain,exports_pct_gdp,2014,92.2255357196123
BHR,Bahrain,exports_pct_gdp,2013,100.826651632348
BHR,Bahrain,exports_pct_gdp,2012,98.265636232926
BHR,Bahrain,exports_pct_gdp,2011,95.6363487649272
BHR,Bahrain,exports_pct_gdp,2010,66.7027150376276
BHR,Bahrain,imports_pct_gdp,2024,69.9934379215464
BHR,Bahrain,imports_pct_gdp,2023,70.0967107297264
BHR,Bahrain,imports_pct_gdp,2022,71.1798757519344
BHR,Bahrain,imports_pct_gdp,2021,67.5250978124398
BHR,Bahrain,imports_pct_gdp,2020,65.0065491894219
BHR,Bahrain,imports_pct_gdp,2019,62.3231194108364
BHR,Bahrain,imports_pct_gdp,2018,68.3599998924555
BHR,Bahrain,imports_pct_gdp,2017,64.1753776714721
BHR,Bahrain,imports_pct_gdp,2016,62.2347072046616
BHR,Bahrain,imports_pct_gdp,2015,68.5719566006692
BHR,Bahrain,imports_pct_gdp,2014,76.3503224222473
BHR,Bahrain,imports_pct_gdp,2013,83.7628572125021
BHR,Bahrain,imports_pct_gdp,2012,80.5583845887584
BHR,Bahrain,imports_pct_gdp,2011,71.8932922709265
BHR,Bahrain,imports_pct_gdp,2010,48.8587714119882
EGY,Egypt,current_account_pct_gdp,2024,-5.68596234093524
EGY,Egypt,current_account_pct_gdp,2023,-3.17338763053558
EGY,Egypt,current_account_pct_gdp,2022,-2.2100904275198
EGY,Egypt,current_account_pct_gdp,2021,-4.38240299812001
EGY,Egypt,current_account_pct_gdp,2020,-3.70903990583375
EGY,Egypt,current_account_pct_gdp,2019,-3.20758543154938
EGY,Egypt,current_account_pct_gdp,2018,-2.93164483711978
EGY,Egypt,current_account_pct_gdp,2017,-3.19681566782461
EGY,Egypt,current_account_pct_gdp,2016,-6.16465951871263
EGY,Egypt,current_account_pct_gdp,2015,-5.23529137853431
EGY,Egypt,current_account_pct_gdp,2014,-1.94849131455399
EGY,Egypt,current_account_pct_gdp,2013,-1.22513249838744
EGY,Egypt,current_account_pct_gdp,2012,-2.49788021735236
EGY,Egypt,current_account_pct_gdp,2011,-2.32378812632193
EGY,Egypt,current_account_pct_gdp,2010,-2.05668307641306
EGY,Egypt,reserves_months_imports,2024,4.53950764706678
EGY,Egypt,reserves_months_imports,2023,3.87390992001782
EGY,Egypt,reserves_months_imports,2022,3.32738146369502
EGY,Egypt,reserves_months_imports,2021,4.38225643427728
EGY,Egypt,reserves_months_imports,2020,5.56473451430895
EGY,Egypt,reserves_months_imports,2019,5.83923947440236
EGY,Egypt,reserves_months_imports,2018,5.85734270401284
EGY,Egypt,reserves_months_imports,2017,5.72306111855628
EGY,Egypt,reserves_months_imports,2016,3.8854106958735
EGY,Egypt,reserves_months_imports,2015,2.59707505474829
EGY,Egypt,reserves_months_imports,2014,2.21204888604566
EGY,Egypt,reserves_months_imports,2013,2.73003963526374
EGY,Egypt,reserves_months_imports,2012,2.48779534146603
EGY,Egypt,reserves_months_imports,2011,3.28531568230903
EGY,Egypt,reserves_months_imports,2010,6.70121378987163
EGY,Egypt,gdp_growth,2024,2.3991692678251
EGY,Egypt,gdp_growth,2023,3.76028052279247
EGY,Egypt,gdp_growth,2022,6.58784560870467
EGY,Egypt,gdp_growth,2021,3.29064601193245
EGY,Egypt,gdp_growth,2020,3.55016483883115
EGY,Egypt,gdp_growth,2019,5.55209307084222
EGY,Egypt,gdp_growth,2018,5.33110861887155
EGY,Egypt,gdp_growth,2017,4.18122099961562
EGY,Egypt,gdp_growth,2016,4.34664345601914
EGY,Egypt,gdp_growth,2015,4.37201907781687
EGY,Egypt,gdp_growth,2014,2.91591188052836
EGY,Egypt,gdp_growth,2013,2.18546605363386
EGY,Egypt,gdp_growth,2012,2.22619979818487
EGY,Egypt,gdp_growth,2011,1.76457194806041
EGY,Egypt,gdp_growth,2010,5.14723485746742
EGY,Egypt,inflation,2024,28.2705899322083
EGY,Egypt,inflation,2023,33.8847763115546
EGY,Egypt,inflation,2022,13.8956609775178
EGY,Egypt,inflation,2021,5.21404940513043
EGY,Egypt,inflation,2020,5.04493288977539
EGY,Egypt,inflation,2019,9.15279959324804
EGY,Egypt,inflation,2018,14.4014657807422
EGY,Egypt,inflation,2017,29.5066083940039
EGY,Egypt,inflation,2016,13.813606214829
EGY,Egypt,inflation,2015,10.370490343517
EGY,Egypt,inflation,2014,10.0702154687481
EGY,Egypt,inflation,2013,9.46971981064921
EGY,Egypt,inflation,2012,7.11172943343083
EGY,Egypt,inflation,2011,10.0649259874818
EGY,Egypt,inflation,2010,11.2651882653185
EGY,Egypt,political_stability,2024,-0.9779235
EGY,Egypt,political_stability,2023,-0.899323299999999
EGY,Egypt,political_stability,2022,-0.9542974
EGY,Egypt,political_stability,2021,-1.066781
EGY,Egypt,political_stability,2020,-1.1172787
EGY,Egypt,political_stability,2019,-1.19692089999999
EGY,Egypt,political_stability,2018,-1.26200959999999
EGY,Egypt,political_stability,2017,-1.4711477
EGY,Egypt,political_stability,2016,-1.5399732
EGY,Egypt,political_stability,2015,-1.5178167
EGY,Egypt,political_stability,2014,-1.5091298
EGY,Egypt,political_stability,2013,-1.8070331
EGY,Egypt,political_stability,2012,-1.58945659999999
EGY,Egypt,political_stability,2011,-1.68884559999999
EGY,Egypt,political_stability,2010,-1.0007352
EGY,Egypt,government_effectiveness,2024,-0.0970579
EGY,Egypt,government_effectiveness,2023,-0.0397463
EGY,Egypt,government_effectiveness,2022,-0.1434309
EGY,Egypt,government_effectiveness,2021,-0.225102299999999
EGY,Egypt,government_effectiveness,2020,-0.234355899999999
EGY,Egypt,government_effectiveness,2019,-0.118641699999999
EGY,Egypt,government_effectiveness,2018,-0.405885499999999
EGY,Egypt,government_effectiveness,2017,-0.406895199999999
EGY,Egypt,government_effectiveness,2016,-0.440950399999999
EGY,Egypt,government_effectiveness,2015,-0.5216722
EGY,Egypt,government_effectiveness,2014,-0.644012799999999
EGY,Egypt,government_effectiveness,2013,-0.764836299999999
EGY,Egypt,government_effectiveness,2012,-0.5323164
EGY,Egypt,government_effectiveness,2011,-0.493349
EGY,Egypt,government_effectiveness,2010,-0.482093799999999
EGY,Egypt,rule_of_law,2024,-0.751539899999999
EGY,Egypt,rule_of_law,2023,-0.7776875
EGY,Egypt,rule_of_law,2022,-0.772813099999999
EGY,Egypt,rule_of_law,2021,-0.8185251
EGY,Egypt,rule_of_law,2020,-0.789880599999999
EGY,Egypt,rule_of_law,2019,-0.749387999999999
EGY,Egypt,rule_of_law,2018,-0.739756099999999
EGY,Egypt,rule_of_law,2017,-0.774614199999999
EGY,Egypt,rule_of_law,2016,-0.8445636
EGY,Egypt,rule_of_law,2015,-0.8381446
EGY,Egypt,rule_of_law,2014,-0.839702699999999
EGY,Egypt,rule_of_law,2013,-0.795294
EGY,Egypt,rule_of_law,2012,-0.5396816
EGY,Egypt,rule_of_law,2011,-0.51085
EGY,Egypt,rule_of_law,2010,-0.2849681
EGY,Egypt,regulatory_quality,2024,-0.499469399999999
EGY,Egypt,regulatory_quality,2023,-0.5731672
EGY,Egypt,regulatory_quality,2022,-0.6685017
EGY,Egypt,regulatory_quality,2021,-0.5701379
EGY,Egypt,regulatory_quality,2020,-0.6355909
EGY,Egypt,regulatory_quality,2019,-0.7028437
EGY,Egypt,regulatory_quality,2018,-0.742675299999999
EGY,Egypt,regulatory_quality,2017,-0.7082554
EGY,Egypt,regulatory_quality,2016,-0.7670926
EGY,Egypt,regulatory_quality,2015,-0.7363711
EGY,Egypt,regulatory_quality,2014,-0.7425351
EGY,Egypt,regulatory_quality,2013,-0.738630799999999
EGY,Egypt,regulatory_quality,2012,-0.5120719
EGY,Egypt,regulatory_quality,2011,-0.2206717
EGY,Egypt,regulatory_quality,2010,-0.0846898
