country_code,year,debt_to_gdp,current_account_pct_gdp,reserves_months_imports,gdp_growth,inflation,currency_depreciation_pct,political_stability,government_effectiveness,rule_of_law,regulatory_quality,control_of_corruption
AFG,2011,,79.88799330045828,87.11693364580559,19.878576607270467,25.827839267344004,1.473777862664595,88.6311381770528,83.75134665399763,86.18915477747741,78.56799978368478,97.44280157588001
ARE,2011,,,,9.91935177956322,2.703338361748778,1.284453311942626,6.214396933435371,14.58716044169116,14.731159371763125,11.238066510395207,0.4435150255987352
BGD,2011,,61.92383813107906,96.67724182932493,10.348854457580467,24.962227694619628,3.2148969975917137,61.96995822128593,57.90566213373566,48.22977626221645,60.11585927377464,78.30096592664025
BHR,2011,0.0,46.13446172779966,97.23660271162885,17.50830352221926,0.0,1.284453311942626,55.20625306416126,31.66163764478305,26.866055076844653,10.877294991246616,33.89592168859005
BTN,2011,67.67631491770463,100.0,91.79082660397387,7.153018109792707,19.573740870403576,1.9012940341656122,7.960404209077053,24.702629281621824,20.45156997303397,60.76576702351713,15.377201318669092
DJI,2011,,81.68285087138464,94.92288408881649,,11.573541010275227,1.284453311942626,23.742156354428534,58.654115113516234,53.30587547251853,57.48750001434353,59.55332113177227
DZA,2011,,50.103505554669304,56.1616635576481,15.816631429628933,10.421208942031846,0.7031953818684129,61.70811344143651,57.974260603232885,51.8944266732003,69.1877019624809,58.72143925844259
EGY,2011,,65.08417123267802,96.04275165220496,17.7664887648169,22.147038760362985,2.935557240107901,68.16147477528338,49.89317017960306,42.171641858628654,39.49052177776618,61.21671085965651
ERI,2011,,,,6.852289168635985,,1.284453311942626,48.24293285193832,74.79285084238954,73.39297493337658,90.44848598330665,67.63587042379568
ETH,2011,,66.49311565329904,96.56610190150033,2.9089506655265964,71.21359193602731,6.44321747954469,63.779495661475195,52.74551673483659,52.778580552138585,60.67039061107249,62.38485698430372
IND,2011,50.02714532879293,66.67371781606879,92.37124819737556,12.279196101164649,19.70666091125737,1.9012940341656122,54.89010388133922,40.13624619275798,27.081421075520222,46.583165621864005,58.261987470940966
IRN,2011,,,,16.375789459348677,56.4913741524119,2.3389018076599086,59.22758096384819,54.354173690836625,57.29233041868227,72.24698218656604,74.37866665298827
IRQ,2011,,41.51918863382087,82.77747733378821,8.641004964975831,12.706477273323035,1.284453311942626,73.22054136425409,73.36111782782582,71.3629603380454,63.450685413514094,84.91552714722665
ISR,2011,,60.36389305876501,89.05166147282185,11.849739293514984,8.229059048169635,0.0,45.94628010791098,0.0,0.0,0.0,15.159529515727257
JOR,2011,59.14696729647473,74.76462810188873,91.95809862006158,15.962949236251264,9.65559432496637,1.284453311942626,41.675574474800825,34.49058732845416,21.823266809812754,31.22477395251816,35.38004956069358
KWT,2011,,0.0,89.73075088546383,5.354758724871372,11.088250654691949,0.17728817689554013,18.47292642604817,37.06919843294316,16.367985318788563,27.268238716073895,43.71353339205785
LBN,2011,,81.63431564782033,78.12041734250097,19.182576516889014,11.367776628773548,1.284453311942626,61.80943978452154,48.74210880623735,41.54400750176982,42.50377028995918,71.50951519793234
LBY,2011,,52.2135474551916,0.0,100.0,33.6884138699757,0.27950714123181686,65.65531381906459,71.33085741985067,61.73880844408694,77.48390515684339,85.47230930626036
LKA,2011,100.0,71.5377210122217,95.82085314156394,6.868572474776738,15.061323410928892,0.6244457946950631,45.11280615941286,42.7183708012492,35.49677138903554,34.7005904151825,49.65110638137655
MAR,2011,49.054639018209464,72.19185665143642,93.9214128110638,11.832022190411607,2.7659350318091773,0.12348640892585137,38.54167159954561,40.32734334823877,37.83629682853575,37.5614502757916,59.078295914892145
MDV,2011,66.93558719965095,81.61531621151074,98.23950852294708,6.594040889539467,24.70456666011461,5.487926564485955,33.249286481808085,40.83059461656262,40.40579222288355,43.36294652856898,60.139871623220444
NPL,2011,,59.819399819139896,91.66849322292276,15.150897160252208,20.373893308664208,1.5932296460716613,63.59182502322449,60.67480278401203,53.716289457865784,59.06095778502169,70.37109109861319
OMN,2011,,45.28866917787595,93.7986387666008,15.982967283105612,9.401102647680466,1.284453311942626,18.7850246162212,36.42328698232578,18.300238733560693,14.316503811893561,42.17659763099358
PAK,2011,,63.1191031965898,94.94053492237961,16.32149814071684,26.064668163850325,1.6873444026686957,92.81270234260487,61.509495542561076,61.09174629739964,57.625039062225284,84.28404097151271
PSE,2011,,88.34427451278307,98.89796284561311,5.398675614483958,6.935726048353076,,72.49090876033416,55.887100161541724,49.067684793335694,34.498621681969034,57.381315738920215
QAT,2011,,17.072239718803033,96.16307536408704,0.0,3.255734967453465,1.284453311942626,0.0,13.845334305081131,6.8437847367619185,11.823447480111696,0.0
SAU,2011,,27.40450756429766,58.95631080869068,1.9927177295539313,13.17664554928371,1.284453311942626,38.31637653895701,40.08574028223825,30.636725096250267,25.895487447583204,48.496193397200784
SDN,2011,,68.67607865235139,100.0,25.623354786441,39.14452955275172,5.953736507959989,83.82172413142459,75.57406909172232,70.75700550945875,73.95729934226583,93.03504018048045
SOM,2011,,,,9.985891878055101,,0.04043995014186096,100.0,100.0,100.0,100.0,100.0
SSD,2011,,,,27.875227325479973,100.0,,63.366667367595284,82.8114474387745,67.80565408750903,81.71594217498999,84.54138369920028
SYR,2011,,,,16.053025984642446,10.905741523072779,100.0,77.55593283576869,58.90577906133251,56.294468368865935,59.207620791904915,80.3052541765697
TUN,2011,23.299569778205132,71.85903645094469,96.01304114536104,23.781657079576213,7.703488626801266,0.7918253796936889,35.93527617893885,33.1740904338468,38.40028184002824,43.28980480112079,40.726726316605756
TUR,2011,15.903762722260556,74.41546839903587,95.11998963146951,3.2219777365076063,14.543064621597088,4.703791221654174,43.375384240087875,28.932317652547944,28.91440085614115,24.091853463863515,38.957143753261306
YEM,2011,,64.05991603255796,94.9544532613666,40.619214602486764,42.20670250611057,0.4971765166666361,86.54575537309212,71.59735300895575,67.26913042789869,55.00156690240768,80.83634302679573
AFG,2012,,100.0,78.95512425481527,55.73327114533985,12.88113343929434,57.42100697441488,90.14868722852852,81.51444159987638,85.57430831375771,74.21326829379352,99.41633998106838
ARE,2012,,,,61.80437130146213,0.0,42.247746409119344,8.493417423454344,9.789664085735856,15.79545742313455,10.785425693835315,2.245812776748437
BGD,2012,,61.022895850530986,90.91928717457479,60.421316627518905,12.38249212571945,59.91557567580648,64.82509008207462,56.88696994280868,57.398465839920455,64.92063144429872,81.15694727171223
BHR,2012,0.0,52.424286005010735,94.83326488934323,62.46665022488324,4.66999181521288,42.247746409119344,54.23151575374233,33.74648004943025,28.097931911495287,11.33802792503155,33.39059124052927
BTN,2012,100.0,90.51655023206342,79.25201808633645,61.44204507394841,22.863482708544346,66.88421943574218,9.317472188528782,22.786936261395528,20.71953469973409,60.77231916987355,12.068375989028079
DJI,2012,,79.05597746655262,90.50443463656023,,6.840598230732003,42.247746409119344,25.969508049844375,59.97781792096385,53.54931855234442,56.13343870520781,60.68089265061845
DZA,2012,,56.26791777081064,15.414579693927417,63.52228254008892,18.342657973406673,52.95956374755409,60.2144650214289,56.12289806352694,51.605409167361984,68.3074568418901,60.64716419999551
EGY,2012,,67.23317290706105,94.29947916112216,63.65304898261092,14.375699616793506,45.777111578207546,68.52615300554989,48.93100549890709,43.21143021737253,48.211220867293676,58.453247389937104
ERI,2012,,,,,,42.247746409119344,51.064058496053434,76.09605124756555,73.80932376925193,93.42434216509506,72.38943541801534
ETH,2012,,73.69444360482673,95.65698205146457,58.82145888811151,51.128607561615965,50.34723162535969,68.39833581719074,49.92334355573476,49.92131912667832,63.174682835730835,62.92285982697299
IND,2012,47.985633623076225,70.74780283290032,85.83097322911686,61.222671135231344,19.652284540622432,66.88421943574218,57.11543294935153,40.30892807283328,30.643588274457343,47.31722106304087,59.091259989366584
IRN,2012,,,,68.14738495901904,59.27862826572871,67.2039862348272,59.422818932680855,54.34419096250884,56.67955986364204,74.73015161250768,76.22623056534611
IRQ,2012,,44.734238012841146,68.01327618789324,54.84232754328168,12.096274073849774,41.69103489946748,77.31455713862793,71.30021763374657,72.56335667469185,67.4892008058053,86.38430723669155
ISR,2012,,64.17241820771154,78.75368744693844,63.51480549828501,2.2585517071225367,55.43954437648267,47.45555787780094,0.0,0.0,0.0,14.20966841783716
JOR,2012,75.48214786286309,82.68119057473434,89.54535496582459,63.51877851136417,8.58816096187824,42.247746409119344,42.875714383072435,32.525771717282474,20.70901543279071,30.012776772851474,37.15081359264416
KWT,2012,,0.0,79.34873963737522,60.342754473551395,5.779463596780927,44.683802019671475,26.268607046110137,37.61566130193004,15.573985219759482,30.361137476764306,46.06719338656711
LBN,2012,,96.58987211751234,54.40193064382931,63.39829432512107,13.193773479387552,42.247746409119344,67.21668521110942,49.08927748973538,43.54217430783985,44.05287067210948,74.77816741608862
LBY,2012,,27.621251778648343,0.0,0.0,12.030981775662642,47.453911619087926,66.53862774948276,69.98464153006148,57.452914663390494,76.84566583925742,81.08042803639074
LKA,2012,99.14805652389356,71.70967291413052,91.32159194680713,58.83321901973624,15.336799530422827,68.43218797720326,52.25419332069694,42.773014919061666,31.04146792955263,34.57387495169734,52.0673333564236
MAR,2012,,76.27902324622525,90.25210509191554,63.023938313229024,1.3927841223054107,53.55974877519056,42.477957599579895,40.959304941475075,36.59456181655184,34.138959221356785,59.57644121640947
MDV,2012,,72.69283032752746,96.72795139531729,63.53034221334046,22.78555480358336,51.12447392640311,36.57076787840728,38.850642595560025,42.05428902292521,43.642664621591116,66.4991110842915
NPL,2012,,60.00123996677084,81.60353447163331,61.814238592214124,19.609516911071854,67.97133510660082,65.05031876032585,69.82471843287018,45.11158157256474,59.317123808116776,76.66571092011256
OMN,2012,,51.12710894489898,89.64769453038373,58.65946020501952,5.094251415812737,42.247746409119344,18.951219526670123,37.19966057185765,16.10598630804984,10.370183669512425,42.13472955645624
PAK,2012,,65.04409967443593,92.76551496788089,63.05009140137945,20.105558052323676,56.12524704330092,94.78775210196454,56.53966217727664,59.19989576164314,59.80537507920523,85.57965552418497
PSE,2012,,84.64390634125358,97.37264463200115,60.74108626606925,4.718340519294837,,76.80160934572655,56.43898517161906,49.27770715034477,43.77571269856059,56.52770135574375
QAT,2012,,17.208970542700296,87.00522328539402,61.84727263206611,3.6846765926416105,42.247746409119344,0.0,12.630937650291163,4.0088386791668,7.859255791957612,0.0
SAU,2012,,31.69958236213382,10.041519994776364,60.99305044159884,4.912668571419707,42.247746409119344,42.553403098947996,40.16922596827702,27.812483354109986,29.228711534347383,45.420389823191655
SDN,2012,,87.04792458863915,100.0,78.12227747376981,77.78414127736735,100.0,85.8574777889538,75.79485590439106,70.97142950881096,78.08245213071774,97.2546448032795
SOM,2012,,,,60.29123264934363,,0.0,100.0,100.0,100.0,100.0,100.0
SSD,2012,,,,100.0,100.0,40.03348807392201,65.5502199962077,80.95062781367609,62.12183812292137,78.80834692241989,89.02845208692523
SYR,2012,,,,85.14529723680717,80.3323923858976,99.35091602015245,87.77009414589415,67.9404908880905,68.06520211525545,79.09656671557873,83.7305537414621
TUN,2012,22.010659425141313,74.75846893808622,91.35780094380756,62.15542335011356,8.803513035809628,60.84846749210639,45.300094055883775,32.97255647246417,31.45447624279863,41.135584871439754,42.83628204354562
TUR,2012,6.664239623315245,70.34976159459339,86.76032940851269,61.71079550295826,18.34292334315335,54.52746175142921,51.24077554511414,26.616216258730624,29.587641617151668,20.213792554751986,35.305818068465975
YEM,2012,,65.05645305598078,88.43385440249834,63.52755667014094,20.558119044608606,42.68419786241528,86.98419487263385,71.2704543451452,68.81651417004223,59.43116634266919,85.57920562107518
AFG,2013,,92.2702473365296,77.37425343286087,19.094569118604852,18.567912151067414,27.93187220236747,96.18833582061183,80.78452229097896,80.74167346085788,72.46442605977413,97.71781179270668
ARE,2013,0.0,,,20.824962877088755,2.8915225760215137,17.353260859133997,8.251124740248267,8.861988607867586,14.52632041927594,6.503663147600486,0.7733293503912017
BGD,2013,,54.53211725248093,87.26158874410591,18.047495529862903,18.928687611277585,11.801772190504177,72.99053919543739,55.77570055615142,57.049174247956955,61.87764958937547,81.7902065706264
BHR,2013,46.43561563860032,46.39053839752589,94.81625696938549,19.876010905032057,8.376424322008734,17.353260859133997,61.216214396517955,31.38058766389823,28.146939532650762,11.13393511002551,32.78154981348077
BTN,2013,100.0,90.85970160545533,75.55880663753628,28.89524208951177,22.03664285243898,29.027573472667356,8.350487393569406,19.047737851965714,18.798535188112332,58.77627822327736,13.702565891177606
DJI,2013,,100.0,97.0136343049176,,6.894807472513318,17.353260859133997,36.26215206239129,58.09060980562819,55.26459326422102,56.14851752875698,63.621628355641654
DZA,2013,,55.742542407832104,12.34422019484903,26.704879804694027,8.262249864090034,20.210187218557426,61.8591959029985,52.68878878161526,48.38982327482419,58.55203554065829,59.216506904604834
EGY,2013,,58.20857753214328,93.12053967843836,27.756196223103558,23.766095556873466,33.60690231880714,74.41003646484103,57.8419867203533,50.61549967683588,53.887239958190435,60.23211454428452
ERI,2013,,,,,,17.353260859133997,53.000105722755755,77.31219282905731,75.53643256132602,92.34579204183507,76.83391106467529
ETH,2013,10.247195619233809,65.48537210306064,95.16088216821656,6.460719777388057,18.76309869241141,23.647634687629836,63.44146158400482,52.33040195078704,53.03984560184938,65.6201146281593,61.7187486409082
IND,2013,55.66358647319094,60.219212470471405,84.25646196953454,17.10278123229428,25.13341817446493,29.027573472667356,57.75228400078923,39.079684504651816,30.368577936227453,45.279148256624836,58.28384448447683
IRN,2013,,,,37.15879907170484,91.44722275154457,79.29646388324598,58.17292565752821,54.75237071308495,62.5818440159721,76.66381871103842,74.05216989103823
IRQ,2013,,46.76703186579034,66.05822970183117,13.952439177835881,4.833106577017646,17.335984103337978,81.50212636128825,69.48195360540325,73.25625249889981,65.28460444974978,86.35309541739319
ISR,2013,,53.29916732655662,75.14763145256781,22.925681598850574,4.110395058444847,9.667238442333785,50.55738766348576,0.0,0.0,0.0,14.953102738072765
JOR,2013,74.89196532553044,69.56922727456026,82.83477464269816,26.392650299956184,12.179403322375332,17.353260859133997,45.61234460384233,32.66914739155246,21.995241498398098,30.468298790371485,37.46880146021658
KWT,2013,,0.0,78.66785431531713,30.383639331741445,6.835601610648501,18.93112889158749,25.637288986546835,37.59534176841737,16.783918751992598,29.831023370533536,46.088074736827586
LBN,2013,,92.58358082675016,57.021558614568,23.590819840297474,12.170414581740038,17.353260859133997,69.22656310485797,50.366862291952245,46.30630305464021,41.01678149185212,76.11249392591294
LBY,2013,,56.456483370592224,15.271929948320729,78.94420868869466,6.644833465305916,18.31449082268458,75.83806966122843,71.63077478791347,68.90247326782914,80.55456424625314,87.61347009347885
LKA,2013,76.36654509018528,61.14602267268086,90.11658060783338,23.023046837849094,17.377285353035298,18.74177523149928,49.831425585774184,41.517322331264275,37.82851912806071,35.800882743980495,52.5977354247379
MAR,2013,,66.0671822459485,88.25092615836873,22.844333781605282,4.835991739902953,14.229837530578795,45.54403690056383,41.095143711329726,39.70681584316761,32.612310901027705,56.82870138205012
MDV,2013,,61.946858944777304,96.16598149370681,15.609359905570875,9.637634943603437,17.368010490420783,29.044351241273652,40.16854682533832,49.465341051832745,42.84127498858584,68.7004192136534
NPL,2013,,49.069992084793036,77.4274073927611,24.358561185988727,22.69461275745165,28.500067814071688,59.15999175012547,67.55858456386676,45.43681638239572,57.96750011409658,74.9615495670914
OMN,2013,,48.15203371791941,89.4986140065186,20.040652512676665,2.7728639440089595,17.353260859133997,19.742361581613444,38.46734355074476,17.328582617820718,10.39965201586012,43.98293905271342
PAK,2013,,58.89101083824004,95.85703901575972,22.22386142525525,19.332154802852372,28.010498960739135,95.7133873081518,56.32350412125929,58.648454589663565,57.73272867441145,81.66452306605296
PSE,2013,,77.38346714933282,97.27823941797173,21.382611338516142,4.446229683397784,,73.6822054096526,55.78990709799151,50.45247325540453,42.241325245211506,53.537867636499534
QAT,2013,,13.412102526615472,82.52968585939533,22.06196202526114,8.181776930724514,17.353260859133997,0.0,9.562863789919374,3.3991218533741896,8.052256307828868,0.0
SAU,2013,,30.536744868828,0.0,25.828293478807083,8.902817197704707,17.353260859133997,44.240974138448934,41.516628350011686,28.46335709001705,26.7554477598972,45.22224636018975
SDN,2013,,75.62801712903095,100.0,28.3403237541868,91.24594874685634,57.405358355384394,85.24199593912023,75.00219593448003,72.51261470711093,77.91607335927992,97.29727743491367
SOM,2013,,,,5.50452228205633,,0.0,100.0,100.0,100.0,100.0,100.0
SSD,2013,,,,0.0,0.0,17.353260859133997,80.47947869070241,84.87100795529065,68.39453655084363,80.72025236787297,92.1219721826241
SYR,2013,,,,100.0,100.0,100.0,89.05181396436572,71.15696625693958,76.34223689209799,79.42608412675327,84.60217838863632
TUN,2013,,67.75075184431742,91.95625443479607,27.136198810696634,13.405676815980568,22.21120174810542,51.32498964644804,37.53862457331982,32.627561613022586,40.929863625838166,44.07338601642951
TUR,2013,34.402493303569,63.73111251767709,85.76996982000168,11.771431791817196,18.835606618707168,24.606875880272824,54.23430287786775,28.772402510617702,30.084927183084837,19.1055811852855,36.3999005495233
YEM,2013,,61.834540916286095,88.7696546223248,21.065722536530146,27.504496656479322,17.658272012027748,89.40296871222658,68.52134016727071,67.78472734564845,58.17726049437777,84.2881595672466
AFG,2014,,73.7731149310137,68.45750653892523,22.621267298042774,11.6050004611758,10.047267884402073,94.64572677341658,78.12215975563974,82.08787714153208,72.56874322068681,93.4988067368819
ARE,2014,,,,16.890464374681148,5.22142724264532,2.131561894192694,7.2485912840707645,2.6602617538019264,19.231714116115114,2.8724649961706863,3.742168675294763
BGD,2014,,49.34421518858745,83.82998678529098,12.601789642308681,17.960917827956912,0.7454720613408473,59.89513400315518,52.264597373418866,56.284564836669304,62.39150606593156,80.37734651790738
BHR,2014,28.573519505356636,43.401166989410726,93.18381122051463,17.863611595551678,6.0476717757707865,2.131561894192694,60.20639161779374,28.522356833308443,30.912483742133695,15.728683851840186,37.736909463539256
BTN,2014,100.0,85.37207261586268,65.15413526978298,13.142246811766354,21.469612356004184,11.859128488021701,0.0,24.48133469782,18.158532980587864,57.177685899278586,0.0
DJI,2014,,13.99439768469647,96.13758472568954,9.202637181567276,2.46694460703885,2.131561894192694,41.96574774867724,55.39573899726713,61.78764060458239,56.95325667025235,64.48046090161158
DZA,2014,,55.84626233641379,15.956560458275984,18.490803949640707,6.786403813421287,5.707091821444423,63.13489721292337,44.909148932070906,56.120049012092075,67.12609784402927,63.810758825036615
EGY,2014,,52.939547898521035,93.94511503142981,22.046592219197514,26.403624291553307,9.203997021936715,72.56888792984626,52.42169932491767,54.95681527087933,55.166260336449845,57.47481732017364
ERI,2014,,,,,,2.131561894192694,49.06721711808661,70.94629021000867,82.48243566114942,94.45377847540986,78.31865274804919
ETH,2014,0.0,65.64362980448342,93.68021377048987,0.0,17.68223625442806,14.202433207508674,63.2992987109176,48.73840111163563,53.1567761973786,62.77423491812193,57.70912772178114
IND,2014,39.55035589911105,52.02177155204561,80.77576550380975,8.550269700132802,17.06694240293493,11.859128488021701,53.56223587339139,36.54552337117746,34.49240905788782,46.757413344027164,53.16359849871488
IRN,2014,,,,15.833845602258867,44.328915328394,97.95176248161816,52.06665552484775,45.005101233394825,67.9946745206605,77.2925143659804,67.43788864698327
IRQ,2014,,39.54172989557062,66.586722884907,24.00520438957572,4.918954745815695,2.131561894192694,92.96060802869492,64.6159858766944,76.08510896946437,68.65423451175478,86.35183071651181
ISR,2014,,44.77940981150972,70.73241505862781,19.637507922571924,0.06923806486864141,0.0,48.05896387267928,0.0,0.0,0.0,12.19612527519146
JOR,2014,75.27689542998559,59.69950343242528,78.590878651405,20.824496878548214,6.7385546706936195,2.131561894192694,47.97423939863253,27.951050433106467,25.53688908117952,30.80756322672346,34.53864561747736
KWT,2014,,0.0,76.48025809248477,29.298771024687287,6.7644640397061,2.939721151125335,29.489771956692717,32.93020169611973,28.09385973146749,35.5603908884765,48.2737830021687
LBN,2014,,89.53317159476597,50.27695094012935,23.343432761775603,3.8730837890297827,2.131561894192694,72.41266921366261,46.801572322526255,51.5859033327181,45.71161928032316,77.80792051691478
LBY,2014,,100.0,14.450752239163881,100.0,5.459119126138725,2.26248260547365,93.21940308166224,77.6550998245835,78.7484933011684,94.72859216604543,90.69023700653672
LKA,2014,71.74040207584675,53.63266885194315,88.80404938362932,11.650087857320203,7.505120822742188,4.847942147691193,46.40417051192316,32.280038056838244,40.68112885833353,34.352708258174665,54.429640650915175
MAR,2014,,58.34892107530111,86.84423777381957,22.637180914992623,0.0,2.154786240682804,42.24527504697438,41.7219416293276,40.603372464843055,31.918793793457194,53.576268586892375
MDV,2014,,54.80554668978102,93.47677197636406,7.197552630719804,4.600911569993108,2.3402978704798683,18.356751494747698,40.95573481426689,45.1418751698192,43.47953382852946,58.877008803263664
NPL,2014,,46.71314598627559,75.26474214796424,12.750666733941667,21.724913221604847,13.389415602981858,54.26960847572377,61.09675014514097,47.529039321584406,56.83707491235808,69.03037474436472
OMN,2014,,43.025393044405476,87.01188785165779,26.92240308386722,1.567846558097634,2.131561894192694,16.371169789549267,33.355874314429535,21.910186078020228,10.679103737650385,38.17074655940743
PAK,2014,,52.03437729297779,91.37488460224533,18.441470539594356,18.503215249688978,0.9118297339972998,98.16870048257503,55.16404243540155,59.229088468325116,57.84045361459932,74.01133804001026
PSE,2014,,70.47940887026529,97.31185719688796,31.277075557134538,3.5395548199799136,,77.36846510487007,49.089635035455835,53.07830210142013,37.46626227017509,53.89486897389071
QAT,2014,,13.894865559980232,81.2955404634915,18.433401220065846,7.97330044222294,2.131561894192694,1.702495968142427,13.142107521593513,11.192258772261319,13.99857891765378,8.25239128713535
SAU,2014,,35.13617136042607,0.0,18.717013375962004,4.935078470844347,2.131561894192694,39.782078715160594,36.31352054598177,39.38647617361185,29.00560030253464,44.80467614566577
SDN,2014,,60.79383856932395,100.0,16.804994620548555,100.0,50.43112532558727,91.88343173013193,72.62470792223051,74.86171207225091,79.45622316619946,93.15139717266612
SOM,2014,,,,3.842268998945192,,13.644813455791574,97.98748861611503,100.0,100.0,100.0,100.0
SSD,2014,,58.53221457868846,97.7291334757576,20.672020178561247,3.3786138866868223,2.131561894192694,99.27874351961383,87.12405758597008,82.64699912084623,86.96563789212777,99.234511118968
SYR,2014,,,,61.764713586016974,28.753588345360754,100.0,93.81110743875894,65.93584997150637,82.68769221564659,85.6268891997267,92.7345897842039
TUN,2014,,63.38268927956363,91.2336821899958,21.522824696046367,11.472144499219421,12.666727201646824,48.04245456115093,33.735273327771594,32.76715077074258,45.248977886949746,40.12090244306006
TUR,2014,7.205071811617378,55.13831332407159,84.17556836020945,16.986930134020795,23.0698384685335,37.19608358838985,53.08192258323561,22.824644976763523,40.08816053873668,22.476650742286232,43.31024865810691
YEM,2014,,55.19149789883001,91.35457326044806,31.36963806323303,21.01345399305545,2.131561894192694,100.0,74.17838179588585,73.39510295727713,62.01181547273269,91.47878665525307
AFG,2015,,94.22247578386832,77.7392795817901,23.431197707199694,5.462992298716211,12.801277752281145,98.40001232652665,80.74195964684341,83.37046182369482,70.07970570395867,91.01016720753191
ARE,2015,,,,8.77485296629843,13.835345521383886,0.1697024820754555,4.828428605183809,6.9459660640411975,21.84903182956304,0.30938142811800584,5.595969964231872
BGD,2015,,51.60800639582921,84.56466655607866,10.166095247076983,17.59416400632925,0.9000292002269157,65.74759354057268,55.439667186047394,58.318107413611145,60.548509588090646,75.75326383241199
BHR,2015,62.18290150176895,58.273890367156625,96.66575126954815,20.68380532140077,9.904849257057217,0.1697024820754555,55.709731519049974,32.545794501722,31.861909295455128,13.6792481864944,36.67556088963298
BTN,2015,100.0,100.0,78.12028686701201,9.884840449285894,14.681446277965774,9.665953269757372,0.0,30.074532834678784,15.527585592235749,48.32079505891236,0.0
DJI,2015,,0.0,97.0905650280602,8.199350621818525,5.70990279822194,0.1697024820754555,42.649663660504885,61.21800494585135,62.86007359014607,58.668593875598106,63.46802404896842
DZA,2015,,80.48119561472049,40.383859310711145,18.88404785503052,15.099567249836026,46.497502088900355,57.66323201133498,50.00093931150196,58.647860475933115,65.2445283117735,60.10596214735236
EGY,2015,,63.63452715805139,94.39618632050265,15.83641758685551,24.983662306332295,16.262569298094885,70.90433726392818,54.30505414810273,55.98386118943789,57.3440154749111,56.52189384308885
ERI,2015,,,,,,0.1697024820754555,50.44428408546358,75.76176629807192,83.12081300183097,95.12490109980645,85.2788801245089
ETH,2015,1.0272974558143788,76.37884338043193,95.12892798309696,0.18130793089794908,23.565306051930563,9.561694785709268,63.826043811715074,55.014256630271,56.70690449162967,64.14493019417972,56.094886918438824
IND,2015,42.06743748034004,55.99047306122606,81.84271851583183,6.412230206205017,15.316368812394032,9.665953269757372,49.67015958703653,29.184558878414123,35.91198940903792,46.76664668013377,49.992586685336114
IRN,2015,,,,30.910250848022763,28.72456900963183,22.133907100012024,51.1325095123507,47.406324024784226,61.08525846548888,71.70218813866876,64.519139072906
IRQ,2015,0.0,57.069789156522845,75.3439145662627,20.426647821343472,9.099234280677843,0.3819485069373707,92.01272397811104,72.68755305228576,78.6651699425646,68.16808195414946,86.62919477365733
ISR,2015,,45.61827153453127,74.19310209507118,21.390763832218955,5.541495729054881,16.194692606063725,45.9843559783499,0.0,0.0,0.0,8.057987035033861
JOR,2015,82.72235474962041,69.04387588558475,81.14180931635528,20.645464420943586,5.082313922660129,0.1697024820754555,46.26642404555419,32.03711412066145,28.02929368133466,30.30438926674256,28.585021946043454
KWT,2015,,40.292222112597244,84.23390944375247,25.663690552541073,12.422875019684223,10.791530832189617,32.0039215738288,34.18344926444105,31.785900109081027,35.84772755646248,46.510588757554956
LBN,2015,,85.40977526504861,60.38193525314745,26.002902986318034,0.0,0.1697024820754555,67.97560476527491,51.38935041508928,56.43699527290623,45.85089204699607,73.02759595417282
LBY,2015,,89.21797677839062,0.0,29.396267155082562,25.039935415463273,16.04182517869103,91.24998345598387,86.75737182537101,85.70252505705983,98.79416022865138,93.88622448218689
LKA,2015,85.95212699873748,58.090752847978756,92.3352920629853,16.26823689108154,13.301689475080888,7.693068039189884,30.66890907106782,37.741812088532086,35.0739918661949,34.67724800751523,49.83906702776984
MAR,2015,,57.62164537441924,85.89516035562629,15.907760361823954,9.39044093463759,30.154151687398233,40.954111541464044,45.42118253910783,42.534915707905,32.15925736588439,49.76363545441882
MDV,2015,,67.43219330646664,95.37725745436065,17.146678900192132,8.320467714831832,0.0,25.851887018240017,46.71577119620511,50.37047627316321,46.23384748544532,58.47509608796335
NPL,2015,,35.61205490029735,71.32192129478703,16.866057291409433,20.557297035448673,9.397933308632995,56.82376676247473,72.6722341917077,50.2875288506681,57.71960025461128,66.94769182719368
OMN,2015,,79.30872713674893,88.08982833358732,14.159106889841262,6.749364374965398,0.1697024820754555,11.18910260543773,38.79126274181627,24.189886194242955,15.277822540105774,37.96786042965656
PAK,2015,,55.746350145059665,90.1449110875467,16.23706778402073,11.109299437748966,3.2341475699069484,96.74193646064951,57.26448185598587,59.13312594194029,57.299138106416216,72.28979480471422
PSE,2015,,79.48779770889419,98.33434328288571,17.528499395842502,9.166970011201455,,77.75735554012043,54.34659289977502,58.39678227777683,38.875508942408324,53.91255096105528
QAT,2015,,38.439315816471066,85.72781862490336,14.8448444520586,9.843715233209275,0.1697024820754555,1.1076631515841344,15.996109745253706,15.542358928033796,13.583076083664395,8.372020308095632
SAU,2015,,68.59189900030442,31.869307449187012,15.100255004878127,8.79730441055839,0.1697024820754555,40.88408061537137,40.138656314060285,39.82246710472638,29.33223252202951,42.915968104323476
SDN,2015,,73.39495031520401,100.0,22.238006872524487,36.55408648551791,9.51559854611764,86.15588546636192,76.29725468514336,78.03791665073281,81.72225306044112,89.82512473230948
SOM,2015,,,,0.0,,18.732577397984826,92.9979458893136,100.0,100.0,100.0,98.56261004824391
